250.000000, 0.000000 
250.386946, 0.000000 
250.773893, 0.000000 
251.160839, 0.000000 
251.547786, 0.000000 
251.934732, 0.000000 
252.321678, 0.000000 
252.708625, 0.000000 
253.095571, 0.000000 
253.482518, 0.000000 
253.869464, 0.000000 
254.256410, 0.000000 
254.643357, 0.000000 
255.030303, 0.000000 
255.417250, 0.000000 
255.804196, 0.000000 
256.191142, 0.000000 
256.578089, 0.000000 
256.965035, 0.000000 
257.351982, 0.000000 
257.738928, 0.000000 
258.125874, 0.000000 
258.512821, 0.000000 
258.899767, 0.000000 
259.286714, 0.000000 
259.673660, 0.000000 
260.060606, 0.000000 
260.447553, 0.000000 
260.834499, 0.000000 
261.221446, 0.000000 
261.608392, 0.000000 
261.995338, 0.000000 
262.382285, 0.000000 
262.769231, 0.000000 
263.156178, 0.000000 
263.543124, 0.000000 
263.930070, 0.000000 
264.317017, 0.000000 
264.703963, 0.000000 
265.090910, 0.000000 
265.477856, 0.000000 
265.864802, 0.000000 
266.251749, 0.000000 
266.638695, 0.000000 
267.025642, 0.000000 
267.412588, 0.000000 
267.799534, 0.000000 
268.186481, 0.000000 
268.573427, 0.000000 
268.960374, 0.000000 
269.347320, 0.000000 
269.734266, 0.000000 
270.121213, 0.000000 
270.508159, 0.000000 
270.895106, 0.000000 
271.282052, 0.000000 
271.668998, 0.000000 
272.055945, 0.000000 
272.442891, 0.000000 
272.829838, 0.000000 
273.216784, 0.000000 
273.603730, 0.000000 
273.990677, 0.000000 
274.377623, 0.000000 
274.764570, 0.000000 
275.151516, 0.000000 
275.538462, 0.000000 
275.925409, 0.000000 
276.312355, 0.000000 
276.699302, 0.000000 
277.086248, 0.000000 
277.473194, 0.000000 
277.860141, 0.000000 
278.247087, 0.000000 
278.634034, 0.000000 
279.020980, 0.000000 
279.407926, 0.000000 
279.794873, 0.000000 
280.181819, 0.000000 
280.568766, 0.000000 
280.955712, 0.000000 
281.342658, 0.000000 
281.729605, 0.000000 
282.116551, 0.000000 
282.503498, 0.000000 
282.890444, 0.000000 
283.277390, 0.000000 
283.664337, 0.000000 
284.051283, 0.000000 
284.438230, 0.000000 
284.825176, 0.000000 
285.212122, 0.000000 
285.599069, 0.000000 
285.986015, 0.000000 
286.372962, 0.000000 
286.759908, 0.000000 
287.146854, 0.000000 
287.533801, 0.000000 
287.920747, 0.000000 
288.307694, 0.000000 
288.694640, 0.000000 
289.081586, 0.000000 
289.468533, 0.000000 
289.855479, 0.000000 
290.242426, 0.000000 
290.629372, 0.000000 
291.016318, 0.000000 
291.403265, 0.000000 
291.790211, 0.000000 
292.177158, 0.000000 
292.564104, 0.000000 
292.951050, 0.000000 
293.337997, 0.000000 
293.724943, 0.000000 
294.111890, 0.000000 
294.498836, 0.000000 
294.885782, 0.000000 
295.272729, 0.000000 
295.659675, 0.000000 
296.046622, 0.000000 
296.433568, 0.000000 
296.820514, 0.000000 
297.207461, 0.000000 
297.594407, 0.000000 
297.981354, 0.000000 
298.368300, 0.000000 
298.755246, 0.000000 
299.142193, 0.000000 
299.529139, 0.000000 
299.916086, 0.000000 
300.303032, 0.000000 
300.689978, 0.000000 
301.076925, 0.000000 
301.463871, 0.000000 
301.850818, 0.000000 
302.237764, 0.000000 
302.624710, 0.000000 
303.011657, 0.000000 
303.398603, 0.000000 
303.785550, 0.000000 
304.172496, 0.000000 
304.559442, 0.000000 
304.946389, 0.000000 
305.333335, 0.000000 
305.720282, 0.000000 
306.107228, 0.000000 
306.494174, 0.000000 
306.881121, 0.000000 
307.268067, 0.000000 
307.655014, 0.000000 
308.041960, 0.000000 
308.428906, 0.000000 
308.815853, 0.000000 
309.202799, 0.000000 
309.589746, 0.000000 
309.976692, 0.000000 
310.363638, 0.000000 
310.750585, 0.000000 
311.137531, 0.000000 
311.524478, 0.000000 
311.911424, 0.000000 
312.298370, 0.000000 
312.685317, 0.000000 
313.072263, 0.000000 
313.459210, 0.000000 
313.846156, 0.000000 
314.233102, 0.000000 
314.620049, 0.000000 
315.006995, 0.000000 
315.393942, 0.000000 
315.780888, 0.000000 
316.167834, 0.000000 
316.554781, 0.000000 
316.941727, 0.000000 
317.328674, 0.000000 
317.715620, 0.000000 
318.102566, 0.000000 
318.489513, 0.000000 
318.876459, 0.000000 
319.263406, 0.000000 
319.650352, 0.000000 
320.037298, 0.000000 
320.424245, 0.000000 
320.811191, 0.000000 
321.198138, 0.000000 
321.585084, 0.000000 
321.972030, 0.000000 
322.358977, 0.000000 
322.745923, 0.000000 
323.132870, 0.000000 
323.519816, 0.000000 
323.906762, 0.000000 
324.293709, 0.000000 
324.680655, 0.000000 
325.067602, 0.000000 
325.454548, 0.000000 
325.841494, 0.000000 
326.228441, 0.000000 
326.615387, 0.000000 
327.002334, 0.000000 
327.389280, 0.000000 
327.776226, 0.000000 
328.163173, 0.000000 
328.550119, 0.000000 
328.937066, 0.000000 
329.324012, 0.000000 
329.710958, 0.000000 
330.097905, 0.000000 
330.484851, 0.000000 
330.871798, 0.000000 
331.258744, 0.000000 
331.645690, 0.000000 
332.032637, 0.000000 
332.419583, 0.000000 
332.806530, 0.000000 
333.193476, 0.000000 
333.580422, 0.000000 
333.967369, 0.000000 
334.354315, 0.000000 
334.741262, 0.000000 
335.128208, 0.000000 
335.515154, 0.000000 
335.902101, 0.000000 
336.289047, 0.000000 
336.675994, 0.000000 
337.062940, 0.000000 
337.449886, 0.000000 
337.836833, 0.000000 
338.223779, 0.000000 
338.610726, 0.000000 
338.997672, 0.000000 
339.384618, 0.000000 
339.771565, 0.000000 
340.158511, 0.000000 
340.545458, 0.000000 
340.932404, 0.000000 
341.319350, 0.000000 
341.706297, 0.000000 
342.093243, 0.000000 
342.480190, 0.000000 
342.867136, 0.000000 
343.254082, 0.000000 
343.641029, 0.000000 
344.027975, 0.000000 
344.414922, 0.000000 
344.801868, 0.000000 
345.188814, 0.000000 
345.575761, 0.000000 
345.962707, 0.000000 
346.349654, 0.000000 
346.736600, 0.000000 
347.123546, 0.000000 
347.510493, 0.000000 
347.897439, 0.000000 
348.284386, 0.000000 
348.671332, 0.000000 
349.058278, 0.000000 
349.445225, 0.000000 
349.832171, 0.000000 
350.219118, 0.000000 
350.606064, 0.000000 
350.993010, 0.000000 
351.379957, 0.000000 
351.766903, 0.000000 
352.153850, 0.000000 
352.540796, 0.000000 
352.927742, 0.000000 
353.314689, 0.000000 
353.701635, 0.000000 
354.088582, 0.000000 
354.475528, 0.000000 
354.862474, 0.000000 
355.249421, 0.000000 
355.636367, 0.000000 
356.023314, 0.000000 
356.410260, 0.000000 
356.797206, 0.000000 
357.184153, 0.000000 
357.571099, 0.000000 
357.958046, 0.000000 
358.344992, 0.000000 
358.731938, 0.000000 
359.118885, 0.000000 
359.505831, 0.000000 
359.892778, 0.000000 
360.279724, 0.000000 
360.666670, 0.000000 
361.053617, 0.000000 
361.440563, 0.000000 
361.827510, 0.000000 
362.214456, 0.000000 
362.601402, 0.000000 
362.988349, 0.000000 
363.375295, 0.000000 
363.762242, 0.000000 
364.149188, 0.000000 
364.536134, 0.000000 
364.923081, 0.000000 
365.310027, 0.000000 
365.696974, 0.000000 
366.083920, 0.000000 
366.470866, 0.000000 
366.857813, 0.000000 
367.244759, 0.000000 
367.631706, 0.000000 
368.018652, 0.000000 
368.405598, 0.000000 
368.792545, 0.000000 
369.179491, 0.000000 
369.566438, 0.000000 
369.953384, 0.000000 
370.340330, 0.000000 
370.727277, 0.000000 
371.114223, 0.000000 
371.501170, 0.000000 
371.888116, 0.000000 
372.275062, 0.000000 
372.662009, 0.000000 
373.048955, 0.000000 
373.435902, 0.000000 
373.822848, 0.000000 
374.209794, 0.000000 
374.596741, 0.000000 
374.983687, 0.000000 
375.370634, 0.014037 
375.757580, 0.028691 
376.144526, 0.043345 
376.531473, 0.058000 
376.918419, 0.072654 
377.305366, 0.087309 
377.692312, 0.101963 
378.079258, 0.116618 
378.466205, 0.131272 
378.853151, 0.145927 
379.240098, 0.160581 
379.627044, 0.175235 
380.013990, 0.189890 
380.400937, 0.204544 
380.787883, 0.219199 
381.174830, 0.233853 
381.561776, 0.248508 
381.948722, 0.263162 
382.335669, 0.277816 
382.722615, 0.292471 
383.109562, 0.307125 
383.496508, 0.321780 
383.883454, 0.336434 
384.270401, 0.351089 
384.657347, 0.365743 
385.044294, 0.380397 
385.431240, 0.395052 
385.818186, 0.409706 
386.205133, 0.424361 
386.592079, 0.439015 
386.979026, 0.453670 
387.365972, 0.468324 
387.752918, 0.482978 
388.139865, 0.497633 
388.526811, 0.512287 
388.913758, 0.526942 
389.300704, 0.541596 
389.687650, 0.556251 
390.074597, 0.570905 
390.461543, 0.585559 
390.848490, 0.600214 
391.235436, 0.614868 
391.622382, 0.629523 
392.009329, 0.644177 
392.396275, 0.658832 
392.783222, 0.673486 
393.170168, 0.688140 
393.557114, 0.702795 
393.944061, 0.717449 
394.331007, 0.732104 
394.717954, 0.746758 
395.104900, 0.761413 
395.491846, 0.776067 
395.878793, 0.790721 
396.265739, 0.805376 
396.652686, 0.820030 
397.039632, 0.834685 
397.426578, 0.849339 
397.813525, 0.863994 
398.200471, 0.878648 
398.587418, 0.893302 
398.974364, 0.907957 
399.361310, 0.922611 
399.748257, 0.937266 
400.135203, 0.947516 
400.522150, 0.949564 
400.909096, 0.951613 
401.296042, 0.953662 
401.682989, 0.955711 
402.069935, 0.957643 
402.456882, 0.959047 
402.843828, 0.960452 
403.230774, 0.961856 
403.617721, 0.963260 
404.004667, 0.964672 
404.391614, 0.966674 
404.778560, 0.968677 
405.165506, 0.970680 
405.552453, 0.972683 
405.939399, 0.974686 
406.326346, 0.977096 
406.713292, 0.979582 
407.100238, 0.982068 
407.487185, 0.984555 
407.874131, 0.987041 
408.261078, 0.988766 
408.648024, 0.990124 
409.034970, 0.991482 
409.421917, 0.992841 
409.808863, 0.994199 
410.195810, 0.995879 
410.582756, 0.997874 
410.969702, 0.999870 
411.356649, 1.001865 
411.743595, 1.003860 
412.130542, 1.005637 
412.517488, 1.006988 
412.904434, 1.008338 
413.291381, 1.009689 
413.678327, 1.011040 
414.065274, 1.012806 
414.452220, 1.016619 
414.839166, 1.020433 
415.226113, 1.024247 
415.613059, 1.028060 
416.000006, 1.031874 
416.386952, 1.032956 
416.773898, 1.034038 
417.160845, 1.035120 
417.547791, 1.036202 
417.934738, 1.037284 
418.321684, 1.038844 
418.708630, 1.040502 
419.095577, 1.042159 
419.482523, 1.043817 
419.869470, 1.045474 
420.256416, 1.046705 
420.643362, 1.047717 
421.030309, 1.048730 
421.417255, 1.049743 
421.804202, 1.050756 
422.191148, 1.051928 
422.578094, 1.053263 
422.965041, 1.054599 
423.351987, 1.055934 
423.738934, 1.057269 
424.125880, 1.058477 
424.512826, 1.059421 
424.899773, 1.060365 
425.286719, 1.061308 
425.673666, 1.062252 
426.060612, 1.063290 
426.447558, 1.064832 
426.834505, 1.066375 
427.221451, 1.067917 
427.608398, 1.069459 
427.995344, 1.071002 
428.382290, 1.072453 
428.769237, 1.073903 
429.156183, 1.075354 
429.543130, 1.076804 
429.930076, 1.078254 
430.317022, 1.079855 
430.703969, 1.081490 
431.090915, 1.083124 
431.477862, 1.084759 
431.864808, 1.086393 
432.251754, 1.087698 
432.638701, 1.088826 
433.025647, 1.089954 
433.412594, 1.091082 
433.799540, 1.092210 
434.186486, 1.093604 
434.573433, 1.095285 
434.960379, 1.096965 
435.347326, 1.098646 
435.734272, 1.100326 
436.121218, 1.101610 
436.508165, 1.102025 
436.895111, 1.102439 
437.282058, 1.102853 
437.669004, 1.103268 
438.055950, 1.103412 
438.442897, 1.101962 
438.829843, 1.100512 
439.216790, 1.099062 
439.603736, 1.097611 
439.990682, 1.096161 
440.377629, 1.095115 
440.764575, 1.094079 
441.151522, 1.093043 
441.538468, 1.092007 
441.925414, 1.090971 
442.312361, 1.087724 
442.699307, 1.083949 
443.086254, 1.080173 
443.473200, 1.076398 
443.860146, 1.072623 
444.247093, 1.069651 
444.634039, 1.067134 
445.020986, 1.064617 
445.407932, 1.062100 
445.794878, 1.059583 
446.181825, 1.055703 
446.568771, 1.050286 
446.955718, 1.044869 
447.342664, 1.039451 
447.729610, 1.034034 
448.116557, 1.029573 
448.503503, 1.027332 
448.890450, 1.025092 
449.277396, 1.022851 
449.664342, 1.020610 
450.051289, 1.018390 
450.438235, 1.016303 
450.825182, 1.014216 
451.212128, 1.012129 
451.599074, 1.010041 
451.986021, 1.007954 
452.372967, 1.004121 
452.759914, 1.000223 
453.146860, 0.996325 
453.533806, 0.992427 
453.920753, 0.988529 
