,bound,PhotonOut flux,RHODOPSINIp flux,μₓ,Photon Absorption,VITD3Sp flux,P700SGTp flux,P680SGTp flux,LHCIIabsp flux,PCHLDp flux,BCAROSingletp flux,OECLghtDMGp flux,ZEAXExcp flux
21.0,21.0,18.078,19.751209511348954,0.038560620042751924,981.922,0.0,511.94857884809994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23042115190007
20.875,20.875,18.078,19.751209511348954,0.038560620042751924,981.922,0.0,511.94857884809994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23042115190007
20.75,20.75,18.078,19.751209511348954,0.038560620042751924,981.922,0.0,511.94857884809994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23042115190007
20.625,20.625,18.078,19.751209511348954,0.038560620042751924,981.922,0.0,511.94857884809994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23042115190007
20.5,20.5,18.078,19.751209511348954,0.038560620042751924,981.922,0.0,511.94857884809994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23042115190007
20.375,20.375,18.078,19.751209511348954,0.038560620042751924,981.922,0.0,511.94857884809994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23042115190007
20.25,20.25,18.078,19.751209511348954,0.038560620042751924,981.922,0.0,511.94857884809994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23042115190007
20.125,20.125,18.078,19.751209511348954,0.038560620042751924,981.922,0.0,511.94857884809994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23042115190007
20.0,20.0,18.078,19.751209511348954,0.038560620042751924,981.922,0.0,511.94857884809994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23042115190007
19.875,19.875,18.078,19.751209511348954,0.038560620042751924,981.922,0.0,511.94857884809994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23042115190007
19.75,19.75,18.078,19.75,0.038560620042751924,981.922,0.0,511.94890597747633,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.23202924068199
19.625,19.625,18.078,19.625,0.038560620042751924,981.922,0.0,511.9827139876994,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.39822123045893
19.5,19.5,18.078,19.5,0.038560620042751924,981.922,0.0,512.0165219979224,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.56441322023586
19.375,19.375,18.078,19.375,0.038560620042751924,981.922,0.0,512.0503300081455,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.730605210012804
19.25,19.25,18.078,19.25,0.038560620042751924,981.922,0.0,512.0841380183685,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,42.89679719978974
19.125,19.125,18.078,19.125,0.038560620042751924,981.922,0.0,512.1179460285916,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,43.06298918956667
19.0,19.0,18.078,19.0,0.038560620042751924,981.922,0.0,512.1517540388147,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,43.22918117934361
18.875,18.875,18.078,18.875,0.038560620042751924,981.922,0.0,512.1855620490378,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,43.395373169120546
18.75,18.75,18.078,18.75,0.038560620042751924,981.922,0.0,512.2193700592609,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,43.56156515889749
18.625,18.625,18.078,18.625,0.038560620042751924,981.922,0.0,512.253178069484,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,43.72775714867442
18.5,18.5,18.078,18.5,0.038560620042751924,981.922,0.0,512.2869860797069,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,43.893949138451354
18.375,18.375,18.078,18.375,0.038560620042751924,981.922,0.0,512.32079408993,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,44.060141128228295
18.25,18.25,18.078,18.25,0.038560620042751924,981.922,0.0,512.3546021001531,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,44.22633311800523
18.125,18.125,18.078,18.125,0.038560620042751924,981.922,0.0,512.3884101103762,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,44.39252510778217
18.0,18.0,18.078,18.0,0.038560620042751924,981.922,0.0,512.4222181205992,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,44.558717097559104
17.875,17.875,18.078,17.875,0.038560620042751924,981.922,0.0,512.4560261308222,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,44.72490908733604
17.75,17.75,18.078,17.75,0.038560620042751924,981.922,0.0,512.4898341410453,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,44.89110107711298
17.625,17.625,18.078,17.625,0.038560620042751924,981.922,0.0,512.5236421512684,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,45.05729306688991
17.5,17.5,18.078,17.5,0.038560620042751924,981.922,0.0,512.5574501614915,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,45.22348505666685
17.375,17.375,18.078,17.375,0.038560620042751924,981.922,0.0,512.5912581717146,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,45.389677046443786
17.25,17.25,18.078,17.25,0.038560620042751924,981.922,0.0,512.6250661819377,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,45.55586903622073
17.125,17.125,18.078,17.125,0.038560620042751924,981.922,0.0,512.6588741921606,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,45.72206102599766
17.0,17.0,18.078,17.0,0.038560620042751924,981.922,0.0,512.6926822023837,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,45.888253015774595
16.875,16.875,18.078,16.875,0.038560620042751924,981.922,0.0,512.7264902126068,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,46.054445005551536
16.75,16.75,18.078,16.75,0.038560620042751924,981.922,0.0,512.7602982228299,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,46.22063699532847
16.625,16.625,18.078,16.625,0.038560620042751924,981.922,0.0,512.7941062330528,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,46.38682898510541
16.5,16.5,18.078,16.5,0.038560620042751924,981.922,0.0,512.8279142432759,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,46.553020974882344
16.375,16.375,18.078,16.375,0.038560620042751924,981.922,0.0,512.861722253499,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,46.71921296465928
16.25,16.25,18.078,16.25,0.038560620042751924,981.922,0.0,512.8955302637221,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,46.88540495443622
16.125,16.125,18.078,16.125,0.038560620042751924,981.922,0.0,512.9293382739452,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,47.05159694421315
16.0,16.0,18.078,16.0,0.038560620042751924,981.922,0.0,512.9631462841683,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,47.21778893399009
15.875,15.875,18.078,15.875,0.038560620042751924,981.922,0.0,512.9969542943913,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,47.38398092376703
15.75,15.75,18.078,15.75,0.038560620042751924,981.922,0.0,513.0307623046144,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,47.55017291354396
15.625,15.625,18.078,15.625,0.038560620042751924,981.922,0.0,513.0645703148374,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,47.7163649033209
15.5,15.5,18.078,15.5,0.038560620042751924,981.922,0.0,513.0983783250605,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,47.882556893097835
15.375,15.375,18.078,15.375,0.038560620042751924,981.922,0.0,513.1321863352836,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,48.048748882874776
15.25,15.25,18.078,15.25,0.038560620042751924,981.922,0.0,513.1659943455065,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,48.21494087265171
15.125,15.125,18.078,15.125,0.038560620042751924,981.922,0.0,513.1998023557296,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,48.38113286242865
15.0,15.0,18.078,15.0,0.038560620042751924,981.922,0.0,513.2336103659527,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,48.547324852205584
14.875,14.875,18.078,14.875,0.038560620042751924,981.922,0.0,513.2674183761758,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,48.71351684198252
14.75,14.75,18.078,14.75,0.038560620042751924,981.922,0.0,513.3012263863989,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,48.87970883175946
14.625,14.625,18.078,14.625,0.038560620042751924,981.922,0.0,513.335034396622,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,49.04590082153639
14.5,14.5,18.078,14.5,0.038560620042751924,981.922,0.0,513.368842406845,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,49.21209281131333
14.375,14.375,18.078,14.375,0.038560620042751924,981.922,0.0,513.4026504170681,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,49.37828480109027
14.25,14.25,18.078,14.25,0.038560620042751924,981.922,0.0,513.4364584272911,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,49.5444767908672
14.125,14.125,18.078,14.125,0.038560620042751924,981.922,0.0,513.4702664375142,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,49.71066878064414
14.0,14.0,18.078,14.0,0.038560620042751924,981.922,0.0,513.5040744477373,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,49.876860770421075
13.875,13.875,18.078,13.875,0.038560620042751924,981.922,0.0,513.5378824579603,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,50.043052760198016
13.75,13.75,18.078,13.75,0.038560620042751924,981.922,0.0,513.5716904681833,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,50.20924474997495
13.625,13.625,18.078,13.625,0.038560620042751924,981.922,0.0,513.6054984784064,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,50.37543673975188
13.5,13.5,18.078,13.5,0.038560620042751924,981.922,0.0,513.6393064886295,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,50.541628729528824
13.375,13.375,18.078,13.375,0.038560620042751924,981.922,0.0,513.6731144988526,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,50.70782071930576
13.25,13.25,18.078,13.25,0.038560620042751924,981.922,0.0,513.7069225090756,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,50.8740127090827
13.125,13.125,18.078,13.125,0.038560620042751924,981.922,0.0,513.7407305192987,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,51.04020469885963
13.0,13.0,18.078,13.0,0.038560620042751924,981.922,0.0,513.7745385295218,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,51.206396688636566
12.875,12.875,18.078,12.875,0.038560620042751924,981.922,0.0,513.8083465397448,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,51.37258867841351
12.75,12.75,18.078,12.75,0.038560620042751924,981.922,0.0,513.8421545499679,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,51.53878066819044
12.625,12.625,18.078,12.625,0.038560620042751924,981.922,0.0,513.8759625601909,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,51.70497265796738
12.5,12.5,18.078,12.5,0.038560620042751924,981.922,0.0,513.909770570414,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,51.871164647744315
12.375,12.375,18.078,12.375,0.038560620042751924,981.922,0.0,513.943578580637,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,52.037356637521256
12.25,12.25,18.078,12.25,0.038560620042751924,981.922,0.0,513.9773865908601,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,52.20354862729819
12.125,12.125,18.078,12.125,0.038560620042751924,981.922,0.0,514.0111946010832,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,52.369740617075124
12.0,12.0,18.078,12.0,0.038560620042751924,981.922,0.0,514.0450026113062,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,52.535932606852064
11.875,11.875,18.078,11.875,0.038560620042751924,981.922,0.0,514.0788106215293,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,52.702124596629
11.75,11.75,18.078,11.75,0.038560620042751924,981.922,0.0,514.1126186317524,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,52.86831658640594
11.625,11.625,18.078,11.625,0.038560620042751924,981.922,0.0,514.1464266419755,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,53.03450857618287
11.5,11.5,18.078,11.5,0.038560620042751924,981.922,0.0,514.1802346521986,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,53.20070056595981
11.375,11.375,18.078,11.375,0.038560620042751924,981.922,0.0,514.2140426624215,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,53.36689255573675
11.25,11.25,18.078,11.25,0.038560620042751924,981.922,0.0,514.2478506726446,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,53.53308454551368
11.125,11.125,18.078,11.125,0.038560620042751924,981.922,0.0,514.2816586828677,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,53.69927653529062
11.0,11.0,18.078,11.0,0.038560620042751924,981.922,0.0,514.3154666930907,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,53.865468525067556
10.875,10.875,18.078,10.875,0.038560620042751924,981.922,0.0,514.3492747033138,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,54.03166051484449
10.75,10.75,18.078,10.75,0.038560620042751924,981.922,0.0,514.3830827135369,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,54.19785250462143
10.625,10.625,18.078,10.625,0.038560620042751924,981.922,0.0,514.4168907237599,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,54.364044494398364
10.5,10.5,18.078,10.5,0.038560620042751924,981.922,0.0,514.450698733983,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,54.530236484175305
10.375,10.375,18.078,10.375,0.038560620042751924,981.922,0.0,514.4845067442061,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,54.69642847395224
10.25,10.25,18.078,10.25,0.038560620042751924,981.922,0.0,514.5183147544292,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,54.86262046372918
10.125,10.125,18.078,10.125,0.038560620042751924,981.922,0.0,514.5521227646523,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,55.02881245350611
10.0,10.0,18.078,10.0,0.038560620042751924,981.922,0.0,514.5859307748752,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,55.19500444328305
9.875,9.875,18.078,9.875,0.038560620042751924,981.922,0.0,514.6197387850983,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,55.36119643305999
9.75,9.75,18.078,9.75,0.038560620042751924,981.922,0.0,514.6535467953214,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,55.52738842283692
9.625,9.625,18.078,9.625,0.038560620042751924,981.922,0.0,514.6873548055445,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,55.69358041261386
9.5,9.5,18.078,9.5,0.038560620042751924,981.922,0.0,514.7211628157675,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,55.859772402390796
9.375,9.375,18.078,9.375,0.038560620042751924,981.922,0.0,514.7549708259905,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,56.02596439216773
9.25,9.25,18.078,9.25,0.038560620042751924,981.922,0.0,514.7887788362136,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,56.19215638194467
9.125,9.125,18.078,9.125,0.038560620042751924,981.922,0.0,514.8225868464367,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,56.358348371721604
9.0,9.0,18.078,9.0,0.038560620042751924,981.922,0.0,514.8563948566598,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,56.524540361498545
8.875,8.875,18.078,8.875,0.038560620042751924,981.922,0.0,514.8902028668829,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,56.69073235127548
8.75,8.75,18.078,8.75,0.038560620042751924,981.922,0.0,514.924010877106,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,56.85692434105241
8.625,8.625,18.078,8.625,0.038560620042751924,981.922,0.0,514.9578188873289,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,57.02311633082935
8.5,8.5,18.078,8.5,0.038560620042751924,981.922,0.0,514.991626897552,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,57.18930832060629
8.375,8.375,18.078,8.375,0.038560620042751924,981.922,0.0,515.0254349077751,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,57.35550031038323
8.25,8.25,18.078,8.25,0.038560620042751924,981.922,0.0,515.0592429179982,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,57.52169230016016
8.125,8.125,18.078,8.125,0.038560620042751924,981.922,0.0,515.0930509282213,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,57.687884289937095
8.0,8.0,18.078,8.0,0.038560620042751924,981.922,0.0,515.1268589384442,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,57.854076279714036
7.875,7.875,18.078,7.875,0.038560620042751924,981.922,0.0,515.1606669486673,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,58.02026826949097
7.75,7.75,18.078,7.75,0.038560620042751924,981.922,0.0,515.1944749588904,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,58.18646025926791
7.625,7.625,18.078,7.625,0.038560620042751924,981.922,0.0,515.2282829691135,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,58.352652249044844
7.5,7.5,18.078,7.5,0.038560620042751924,981.922,0.0,515.2620909793366,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,58.518844238821785
7.375,7.375,18.078,7.375,0.038560620042751924,981.922,0.0,515.2958989895596,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,58.68503622859872
7.25,7.25,18.078,7.25,0.038560620042751924,981.922,0.0,515.3297069997827,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,58.85122821837565
7.125,7.125,18.078,7.125,0.038560620042751924,981.922,0.0,515.3635150100057,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,59.01742020815259
7.0,7.0,18.078,7.0,0.038560620042751924,981.922,0.0,515.3973230202288,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,59.18361219792953
6.875,6.875,18.078,6.875,0.038560620042751924,981.922,0.0,515.4311310304519,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,59.34980418770647
6.75,6.75,18.078,6.75,0.038560620042751924,981.922,0.0,515.464939040675,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,59.5159961774834
6.625,6.625,18.078,6.625,0.038560620042751924,981.922,0.0,515.4987470508979,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,59.682188167260335
6.5,6.5,18.078,6.5,0.038560620042751924,981.922,0.0,515.532555061121,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,59.848380157037276
6.375,6.375,18.078,6.375,0.038560620042751924,981.922,0.0,515.5663630713441,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,60.01457214681421
6.25,6.25,18.078,6.25,0.038560620042751924,981.922,0.0,515.6001710815672,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,60.18076413659115
6.125,6.125,18.078,6.125,0.038560620042751924,981.922,0.0,515.6339790917903,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,60.346956126368084
6.0,6.0,18.078,6.0,0.038560620042751924,981.922,0.0,515.6677871020133,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,60.51314811614502
5.875,5.875,18.078,5.875,0.038560620042751924,981.922,0.0,515.7015951122364,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,60.67934010592196
5.75,5.75,18.078,5.75,0.038560620042751924,981.922,0.0,515.7354031224595,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,60.84553209569889
5.625,5.625,18.078,5.625,0.038560620042751924,981.922,0.0,515.7692111326825,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,61.011724085475834
5.5,5.5,18.078,5.5,0.038560620042751924,981.922,0.0,515.8030191429056,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,61.17791607525277
5.375,5.375,18.078,5.375,0.038560620042751924,981.922,0.0,515.8368271531286,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,61.34410806502971
5.25,5.25,18.078,5.25,0.038560620042751924,981.922,0.0,515.8706351633516,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,61.51030005480664
5.125,5.125,18.078,5.125,0.038560620042751924,981.922,0.0,515.9044431735747,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,61.676492044583576
5.0,5.0,18.078,5.0,0.038560620042751924,981.922,0.0,515.9382511837978,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,61.842684034360516
4.875,4.875,18.078,4.875,0.038560620042751924,981.922,0.0,515.9720591940209,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,62.00887602413745
4.75,4.75,18.078,4.75,0.038560620042751924,981.922,0.0,516.0058672042439,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,62.17506801391439
4.625,4.625,18.078,4.625,0.038560620042751924,981.922,0.0,516.039675214467,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,62.341260003691325
4.5,4.5,18.078,4.5,0.038560620042751924,981.922,0.0,516.0734832246901,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,62.50745199346826
4.375,4.375,18.078,4.375,0.038560620042751924,981.922,0.0,516.1072912349132,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,62.6736439832452
4.25,4.25,18.078,4.25,0.038560620042751924,981.922,0.0,516.1410992451362,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,62.83983597302213
4.125,4.125,18.078,4.125,0.038560620042751924,981.922,0.0,516.1749072553592,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,63.006027962799074
4.0,4.0,18.078,4.0,0.038560620042751924,981.922,0.0,516.2087152655823,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,63.17221995257601
3.875,3.875,18.078,3.875,0.038560620042751924,981.922,0.0,516.2425232758053,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,63.33841194235294
3.75,3.75,18.078,3.75,0.038560620042751924,981.922,0.0,516.2763312860284,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,63.50460393212988
3.625,3.625,18.078,3.625,0.038560620042751924,981.922,0.0,516.3101392962515,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,63.670795921906816
